Neighborhood,Latitude,Longitude,Venue Name,Venue Latitude,Venue Longitude,Category
Brooklyn Heights,40.69586372272413,-73.99378225496432,Estuary,40.693764,-73.998892,Restaurant
Brooklyn Heights,40.69586372272413,-73.99378225496432,James Weir Floral Co,40.694716,-73.993124,Flower Shop
Brooklyn Heights,40.69586372272413,-73.99378225496432,Tutt Cafe,40.70028533048703,-73.99342158586798,Middle Eastern Restaurant
Brooklyn Heights,40.69586372272413,-73.99378225496432,Juice Press,40.694618,-73.994489,Juice Bar
Brooklyn Heights,40.69586372272413,-73.99378225496432,Henry Street Ale House,40.699251,-73.992284,Pub
Brooklyn Heights,40.69586372272413,-73.99378225496432,Montague Street Bagels,40.69500736963899,-73.9950757013036,Bagel Shop
Brooklyn Heights,40.69586372272413,-73.99378225496432,Curry Heights,40.69357223828141,-73.99226545349896,Indian Restaurant
Brooklyn Heights,40.69586372272413,-73.99378225496432,Lichee Nut,40.69437415319338,-73.9927109788208,Chinese Restaurant
Brooklyn Heights,40.69586372272413,-73.99378225496432,Ozu Japanese Cuisine & Lounge,40.697513,-73.993369,Asian Restaurant
Brooklyn Heights,40.69586372272413,-73.99378225496432,MontyQ's Brick Oven Pizza,40.69436997583063,-73.99287901277606,Pizza Place
Brooklyn Heights,40.69586372272413,-73.99378225496432,Brooklyn Heights Wine Bar,40.69947349188776,-73.99206686289888,Wine Bar
Brooklyn Heights,40.69586372272413,-73.99378225496432,CVS/Pharmacy,40.69414755697573,-73.99243362213404,Pharmacy
Brooklyn Heights,40.69586372272413,-73.99378225496432,francesca's,40.6943131,-73.9932229,Women's Store
Brooklyn Heights,40.69586372272413,-73.99378225496432,Dos Toros Taquería,40.691957,-73.991387,Burrito Place
Brooklyn Heights,40.69586372272413,-73.99378225496432,Park Plaza Restaurant,40.69779079038551,-73.9916819489333,Diner
Brooklyn Heights,40.69586372272413,-73.99378225496432,B.GOOD,40.69469669607069,-73.99380026153258,Fast Food Restaurant
Brooklyn Heights,40.69586372272413,-73.99378225496432,Eastern Athletic Club,40.69833677476009,-73.99394843094989,Gym
Brooklyn Heights,40.69586372272413,-73.99378225496432,Garden of Eden Marketplace,40.69410318829874,-73.99178957198721,Grocery Store
Brooklyn Heights,40.69586372272413,-73.99378225496432,Caffe Buon Gusto,40.69461587788547,-73.99338165894984,Italian Restaurant
Brooklyn Heights,40.69586372272413,-73.99378225496432,Chase Bank,40.6943531,-73.9922079,Bank
Brooklyn Heights,40.69586372272413,-73.99378225496432,Juice Press At Equinox Brooklyn Heights,40.69262946736296,-73.99149613314877,Juice Bar
Brooklyn Heights,40.69586372272413,-73.99378225496432,Diva Salon and Spa,40.6981198,-73.9922691,Salon / Barbershop
Brooklyn Heights,40.69586372272413,-73.99378225496432,Plymouth Cafe,40.69812636312498,-73.99264919906126,Deli / Bodega
Brooklyn Heights,40.69586372272413,-73.99378225496432,Heights Cafe,40.69520082413794,-73.99589275866926,American Restaurant
Brooklyn Heights,40.69586372272413,-73.99378225496432,honeygrow,40.69249496963276,-73.99139982350925,Salad Place
Brooklyn Heights,40.69586372272413,-73.99378225496432,Pineapple Walk,40.698113480955556,-73.99273497041459,Plaza
Brooklyn Heights,40.69586372272413,-73.99378225496432,Bevacco,40.69934693656375,-73.99213688652104,Italian Restaurant
Brooklyn Heights,40.69586372272413,-73.99378225496432,Chocolate Works,40.69498816543516,-73.99499126469863,Chocolate Shop
Brooklyn Heights,40.69586372272413,-73.99378225496432,Mattress Firm,40.6947135925293,-73.99486541748047,Mattress Store
Brooklyn Heights,40.69586372272413,-73.99378225496432,Fortune House,40.698411434008214,-73.99254201285272,Chinese Restaurant
Brooklyn Heights,40.69586372272413,-73.99378225496432,Borough Hall Plaza,40.69345547465736,-73.99026453495026,Plaza
Brooklyn Heights,40.69586372272413,-73.99378225496432,Asya Indian Restaurant,40.699607,-73.99211,Indian Restaurant
Brooklyn Heights,40.69586372272413,-73.99378225496432,Han's Market,40.697625025594824,-73.9934220712574,Deli / Bodega
Brooklyn Heights,40.69586372272413,-73.99378225496432,Heights Deli & Convenience,40.69518451444006,-73.99578532096776,Deli / Bodega
Brooklyn Heights,40.69586372272413,-73.99378225496432,Key Food,40.695052029613194,-73.99536717074027,Supermarket
Brownsville,40.66394994339758,-73.91023536176615,SummerStage - Betsy Head Park,40.66233298946545,-73.91432851552963,Performing Arts Venue
Brownsville,40.66394994339758,-73.91023536176615,Tropical Coffee Shop,40.66583076337358,-73.9099843178323,Spanish Restaurant
Brownsville,40.66394994339758,-73.91023536176615,Napoli Pizza,40.66308553779411,-73.90882625783786,Pizza Place
Brownsville,40.66394994339758,-73.91023536176615,Popeyes Louisiana Kitchen,40.66328718025739,-73.90931552735998,Fried Chicken Joint
Brownsville,40.66394994339758,-73.91023536176615,Brownsville Rockaway Youthmarket,40.66277082172975,-73.90884753460699,Farmers Market
Brownsville,40.66394994339758,-73.91023536176615,Crown Chicken,40.664241790771484,-73.90945434570312,Burger Joint
Brownsville,40.66394994339758,-73.91023536176615,Associated Super Market,40.662351,-73.90831800000001,Convenience Store
Brownsville,40.66394994339758,-73.91023536176615,Betsy Head Memorial Playground,40.663654874260054,-73.91321090882144,Park
Brownsville,40.66394994339758,-73.91023536176615,Betsy Head Swimming Pool,40.66147638674989,-73.91137371054215,Pool
Brownsville,40.66394994339758,-73.91023536176615,Sutter Ave,40.6629430358428,-73.90624668743338,Moving Target
Brownsville,40.66394994339758,-73.91023536176615,JFK Terminal 7 British Airways,40.660392811487704,-73.9098407849627,Airport Terminal
Brownsville,40.66394994339758,-73.91023536176615,Livonia Park,40.664953260675624,-73.90529145584381,Plaza
Brownsville,40.66394994339758,-73.91023536176615,Hegeman Ave,40.660356676315274,-73.90816431321454,Moving Target
Brownsville,40.66394994339758,-73.91023536176615,Van Dyke Playground,40.6649088914971,-73.90521897004297,Playground
Brownsville,40.66394994339758,-73.91023536176615,Crown Fried Chicken,40.661770000000004,-73.915194,Fried Chicken Joint
Brownsville,40.66394994339758,-73.91023536176615,Golden Lotus Chinese Restaurant,40.661901,-73.915296,Chinese Restaurant
Brownsville,40.66394994339758,-73.91023536176615,Stumpy's Spot,40.66179275512695,-73.91529846191406,Caribbean Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Mood Ring,40.69788785520163,-73.92695542153872,Bar
Bushwick,40.69811611017905,-73.92525797487053,Maite,40.699091138836756,-73.92683757307063,Latin American Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Taqueria Sofia,40.70024239900312,-73.92557513834751,Mexican Restaurant
Bushwick,40.69811611017905,-73.92525797487053,The Wheelhouse,40.69999698442769,-73.92440070116781,Sandwich Place
Bushwick,40.69811611017905,-73.92525797487053,Le Garage,40.69931158121694,-73.92659110766274,French Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Zatar,40.698,-73.92455,Mediterranean Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Bossa Nova Civic Club,40.69787567776153,-73.92790887803375,Bar
Bushwick,40.69811611017905,-73.92525797487053,L Train Vintage,40.69921663096535,-73.9242606672827,Thrift / Vintage Store
Bushwick,40.69811611017905,-73.92525797487053,El Kucho,40.70066882510277,-73.92564108956802,Mexican Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Nene’s Deli Taqueria,40.700131,-73.927879,Taco Place
Bushwick,40.69811611017905,-73.92525797487053,Molasses Books,40.700572,-73.923703,Used Bookstore
Bushwick,40.69811611017905,-73.92525797487053,Millie’s Cuban Cafe,40.70036966494435,-73.9250499267263,Cuban Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Lazy Suzy Cafe & Shop,40.6994743347168,-73.92550659179688,Coffee Shop
Bushwick,40.69811611017905,-73.92525797487053,Dweebs,40.700507067885084,-73.92279516968233,Coffee Shop
Bushwick,40.69811611017905,-73.92525797487053,Carmenta’s,40.701320324636875,-73.92678265951356,Italian Restaurant
Bushwick,40.69811611017905,-73.92525797487053,GG Social Trade & Treasure Club,40.698558,-73.92514,Thrift / Vintage Store
Bushwick,40.69811611017905,-73.92525797487053,Sam's Deli & Grill,40.69811599048938,-73.92527980528827,Deli / Bodega
Bushwick,40.69811611017905,-73.92525797487053,El Sol de Cholula,40.70006646344653,-73.92454789927582,Mexican Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Brooklyn Kava,40.70039841380254,-73.92551762093899,Coffee Shop
Bushwick,40.69811611017905,-73.92525797487053,<3 The Loves' Shack <3,40.69960227974657,-73.92285017425229,Nightclub
Bushwick,40.69811611017905,-73.92525797487053,Alphaville,40.700655570348815,-73.92571111977058,Bar
Bushwick,40.69811611017905,-73.92525797487053,Knickerbocker Bagel,40.70055126991167,-73.9213918240281,Bagel Shop
Bushwick,40.69811611017905,-73.92525797487053,Bushwick Public House,40.69810452616295,-73.92487120915003,Coffee Shop
Bushwick,40.69811611017905,-73.92525797487053,Tony Oravio Pizza,40.70111380674978,-73.92249695677663,Pizza Place
Bushwick,40.69811611017905,-73.92525797487053,Circo's Pastry Shop,40.701524785180005,-73.92321494801541,Bakery
Bushwick,40.69811611017905,-73.92525797487053,IC Brooklyn Cafe,40.6981481076294,-73.92107433689377,Café
Bushwick,40.69811611017905,-73.92525797487053,Blink Fitness,40.700089338930624,-73.92019224492378,Gym
Bushwick,40.69811611017905,-73.92525797487053,Fine Time,40.70076533597775,-73.9299159564469,Bar
Bushwick,40.69811611017905,-73.92525797487053,101 Wilson,40.70155956332828,-73.9271655084549,Bar
Bushwick,40.69811611017905,-73.92525797487053,Taqueria Santa Fe,40.70043840744845,-73.92070041822765,Mexican Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Lowbrow Artique,40.69977,-73.927444,Art Gallery
Bushwick,40.69811611017905,-73.92525797487053,Sol Sips,40.699135,-73.92251,Vegetarian / Vegan Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Hartbreakers,40.701627,-73.922853,Vegetarian / Vegan Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Tornado Crêpe,40.701705807324416,-73.92334608604503,Creperie
Bushwick,40.69811611017905,-73.92525797487053,Mr. Lemon,40.699875170492376,-73.92016752538002,Grocery Store
Bushwick,40.69811611017905,-73.92525797487053,The Hart Bar,40.69631978227351,-73.93009967247858,American Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Master Piece Vape & Smoke Lounge,40.698316999999996,-73.921127,Vape Store
Bushwick,40.69811611017905,-73.92525797487053,Zefe's Mexican Restaurant,40.697640921022305,-73.92916873367237,Mexican Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Amanda's Kitchen,40.702069,-73.923587,Food Stand
Bushwick,40.69811611017905,-73.92525797487053,Bushwick Bakery,40.69997562236325,-73.92798179210126,Bakery
Bushwick,40.69811611017905,-73.92525797487053,Dollar Tree,40.69820939102099,-73.923326671106,Discount Store
Bushwick,40.69811611017905,-73.92525797487053,Palmetto,40.701671,-73.923168,Cocktail Bar
Bushwick,40.69811611017905,-73.92525797487053,House of Kava,40.697269,-73.92410600000001,Bar
Bushwick,40.69811611017905,-73.92525797487053,The Tea Factory,40.6997757255704,-73.92271321848244,Residential Building (Apartment / Condo)
Bushwick,40.69811611017905,-73.92525797487053,Hi Mango Natural Market,40.70102252058914,-73.92224060916725,Fruit & Vegetable Store
Bushwick,40.69811611017905,-73.92525797487053,OMG Pizza,40.69815120337451,-73.92545194772751,Pizza Place
Bushwick,40.69811611017905,-73.92525797487053,NYC Pet,40.70140963681309,-73.92290117507395,Pet Store
Bushwick,40.69811611017905,-73.92525797487053,Dollar Tree,40.70140955911847,-73.9229575578815,Discount Store
Bushwick,40.69811611017905,-73.92525797487053,GameStop,40.700303000000005,-73.921463,Video Game Store
Bushwick,40.69811611017905,-73.92525797487053,Fermi Playground,40.70033118872428,-73.92900469457592,Playground
Bushwick,40.69811611017905,-73.92525797487053,Worship,40.70121602065394,-73.92640840895207,Thrift / Vintage Store
Bushwick,40.69811611017905,-73.92525797487053,T-Mobile,40.6997801916601,-73.92032161374709,Mobile Phone Shop
Bushwick,40.69811611017905,-73.92525797487053,Walgreens,40.700859,-73.921638,Pharmacy
Bushwick,40.69811611017905,-73.92525797487053,Leslie’s Kitchen,40.701345,-73.926639,New American Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Nana Deli & Grocery,40.69953688855852,-73.92369297326137,Deli / Bodega
Bushwick,40.69811611017905,-73.92525797487053,Terry's Cafe & Grill,40.69572657117028,-73.92974543425365,Diner
Bushwick,40.69811611017905,-73.92525797487053,Adonis Grocery,40.698869287566474,-73.92240291913448,Deli / Bodega
Bushwick,40.69811611017905,-73.92525797487053,Mi Bella Dama restaurant,40.70185953440664,-73.92370341852818,Caribbean Restaurant
Bushwick,40.69811611017905,-73.92525797487053,Agra Heights,40.698094445626104,-73.92135507234042,Indian Restaurant
Bushwick,40.69811611017905,-73.92525797487053,AndyDiane Deli Grocery,40.697092,-73.923787,Taco Place
Bushwick,40.69811611017905,-73.92525797487053,Central Discount Wines & Liquors,40.69682,-73.923304,Liquor Store
Bushwick,40.69811611017905,-73.92525797487053,Foot Locker,40.69943217598765,-73.92004430294037,Shoe Store
Bushwick,40.69811611017905,-73.92525797487053,Evergreen ave,40.6954606251889,-73.92424521595998,Moving Target
Bushwick,40.69811611017905,-73.92525797487053,Deals,40.701476968270484,-73.92303909615082,Discount Store
Bushwick,40.69811611017905,-73.92525797487053,La Villa Produce,40.701488,-73.92264399999999,Deli / Bodega
Bushwick,40.69811611017905,-73.92525797487053,Ambrosia Elixirs,40.699515,-73.930105,Café
Bushwick,40.69811611017905,-73.92525797487053,Mr. Deli and Grill,40.695101,-73.928742,Deli / Bodega
Bushwick,40.69811611017905,-73.92525797487053,Blue Koala Cafe,40.701317,-73.92201,Café
Bushwick,40.69811611017905,-73.92525797487053,Bani Mini Mart,40.69404602050781,-73.92375946044922,Food & Drink Shop
Canarsie,40.63556432797432,-73.90209269778973,Chloe's Restaurant and Lounge,40.63756855213085,-73.89736790698011,Caribbean Restaurant
Canarsie,40.63556432797432,-73.90209269778973,MTA Bus Stop - Remsen Ave & Ave L (B17),40.63539704918811,-73.90053388806048,Bus Line
Canarsie,40.63556432797432,-73.90209269778973,Double Dragon Chinese Food,40.633959000000004,-73.902186,Asian Restaurant
Canarsie,40.63556432797432,-73.90209269778973,Lavender Maids Cleaning Service,40.633227000000005,-73.89856,Home Service
Canarsie,40.63556432797432,-73.90209269778973,M and Y Express Deli,40.634941,-73.896739,Deli / Bodega
Canarsie,40.63556432797432,-73.90209269778973,Paerdegat Gym,40.63344387893077,-73.90673241117949,Gym
Canarsie,40.63556432797432,-73.90209269778973,Lin Wang,40.637561,-73.897199,Thai Restaurant
Carroll Gardens,40.68213188564184,-74.00037274122076,Lucali,40.68182184093776,-74.00035232305527,Pizza Place
Carroll Gardens,40.68213188564184,-74.00037274122076,Element Healing Arts,40.683656,-73.999948,Yoga Studio
Carroll Gardens,40.68213188564184,-74.00037274122076,Petite Crevette,40.6837857683474,-74.00163738526008,Seafood Restaurant
Carroll Gardens,40.68213188564184,-74.00037274122076,Henry's Local Café,40.68165162522744,-74.00067127610794,Coffee Shop
Carroll Gardens,40.68213188564184,-74.00037274122076,Mazzola Bakery,40.68350117315005,-73.99971011431872,Bakery
Carroll Gardens,40.68213188564184,-74.00037274122076,Love Thy Pet,40.68379274077758,-74.00088247994233,Pet Store
Carroll Gardens,40.68213188564184,-74.00037274122076,Brooklyn Farmacy & Soda Fountain,40.68407117141479,-73.99930907835255,Ice Cream Shop
Carroll Gardens,40.68213188564184,-74.00037274122076,St Paul's Episcopal Church,40.68181186080849,-73.99815957153156,Church
Carroll Gardens,40.68213188564184,-74.00037274122076,Bar Bruno,40.68351749855508,-73.9998304896896,Bar
Carroll Gardens,40.68213188564184,-74.00037274122076,Brooklyn Yoga Project,40.684417074692256,-74.00026461586543,Yoga Studio
Carroll Gardens,40.68213188564184,-74.00037274122076,Ferdinando's Focacceria,40.684091654589714,-74.00182844014095,Italian Restaurant
Carroll Gardens,40.68213188564184,-74.00037274122076,East One Coffee Roasters,40.681128035266816,-73.99652634325895,Coffee Shop
Carroll Gardens,40.68213188564184,-74.00037274122076,Calexico Carne Asada,40.68426308045888,-74.00254666263372,Taco Place
Carroll Gardens,40.68213188564184,-74.00037274122076,Jalopy Theatre and School of Music,40.68144088344707,-74.00451087565632,Concert Hall
Carroll Gardens,40.68213188564184,-74.00037274122076,The Longshoreman,40.684682,-74.002699,Italian Restaurant
Carroll Gardens,40.68213188564184,-74.00037274122076,Union Garage,40.68461320899802,-74.00362261519622,Motorcycle Shop
Carroll Gardens,40.68213188564184,-74.00037274122076,G Esposito & Sons,40.681945082807104,-73.99610874436799,Butcher
Carroll Gardens,40.68213188564184,-74.00037274122076,Monteleone's Bakery,40.68194002100747,-73.99609790259039,Bakery
Carroll Gardens,40.68213188564184,-74.00037274122076,The Brooklyn Strategist,40.682813350401155,-73.99567975137234,Gaming Cafe
Carroll Gardens,40.68213188564184,-74.00037274122076,Fragole,40.680805,-73.99689,Italian Restaurant
Carroll Gardens,40.68213188564184,-74.00037274122076,A*line PILATES,40.68100689530773,-73.99645638416673,Pilates Studio
Carroll Gardens,40.68213188564184,-74.00037274122076,Brooklyn General Store,40.68415675680747,-74.00229453056257,Arts & Crafts Store
Carroll Gardens,40.68213188564184,-74.00037274122076,Poppy's Catering + Events,40.684235179644695,-73.99692476598801,Food & Drink Shop
Carroll Gardens,40.68213188564184,-74.00037274122076,Jalopy Tavern,40.68135444334983,-74.00461728614081,Bar
Carroll Gardens,40.68213188564184,-74.00037274122076,La Cigogne,40.683459214631846,-73.99932235479355,French Restaurant
Carroll Gardens,40.68213188564184,-74.00037274122076,Vekslers,40.68534457902491,-74.00068713289978,Bar
Carroll Gardens,40.68213188564184,-74.00037274122076,Henry Street Wines & Liquors,40.68440446539889,-73.99926887686253,Wine Shop
Carroll Gardens,40.68213188564184,-74.00037274122076,Le French Tart Deli,40.683677,-73.995328,Bakery
Carroll Gardens,40.68213188564184,-74.00037274122076,Folksbier,40.677990990762666,-74.00154533221303,Brewery
Carroll Gardens,40.68213188564184,-74.00037274122076,Flying Lobster,40.68393884335446,-74.00156634917785,Wine Bar
Carroll Gardens,40.68213188564184,-74.00037274122076,Di Mattina Dog Park,40.67980465275095,-74.00298654609625,Dog Run
Carroll Gardens,40.68213188564184,-74.00037274122076,Lift / Next Level Floats (Brooklyn),40.683241578458706,-73.99568796157837,Spa
Carroll Gardens,40.68213188564184,-74.00037274122076,Martinez Grocery,40.68154941237919,-73.99624070747305,Deli / Bodega
Carroll Gardens,40.68213188564184,-74.00037274122076,Carroll Park,40.68090072479618,-73.99498436689395,Park
Carroll Gardens,40.68213188564184,-74.00037274122076,Woods Grove,40.683925,-73.995313,Gift Shop
Carroll Gardens,40.68213188564184,-74.00037274122076,Caputo's Fine Foods,40.67818502499354,-73.99791756559839,Gourmet Shop
Carroll Gardens,40.68213188564184,-74.00037274122076,B61,40.685682195969804,-74.00233476645471,Dive Bar
Carroll Gardens,40.68213188564184,-74.00037274122076,Boran,40.67816088984144,-73.9979304582126,Thai Restaurant
Carroll Gardens,40.68213188564184,-74.00037274122076,Court Pastry Shop,40.684067,-73.995377,Bakery
Carroll Gardens,40.68213188564184,-74.00037274122076,Alma,40.68569002042738,-74.0023013251684,Mexican Restaurant
Carroll Gardens,40.68213188564184,-74.00037274122076,Gersi,40.68337949868895,-73.99549228030504,Italian Restaurant
Carroll Gardens,40.68213188564184,-74.00037274122076,Scotto's Wine Cellar,40.68331935177977,-73.99545217317198,Wine Shop
Carroll Gardens,40.68213188564184,-74.00037274122076,Margaret Palca Bakes,40.685528866308935,-74.00244449331758,Bakery
Carroll Gardens,40.68213188564184,-74.00037274122076,Yesterday's News,40.67935181959642,-73.99739979900502,Thrift / Vintage Store
Carroll Gardens,40.68213188564184,-74.00037274122076,Carroll Gardens Wines & Liquors,40.67842634713535,-73.997790230946,Wine Shop
Carroll Gardens,40.68213188564184,-74.00037274122076,Abilene,40.67885737510263,-73.9976157385781,Lounge
Carroll Gardens,40.68213188564184,-74.00037274122076,Cobble Hill Coffee Shop,40.683433578031774,-73.99542632829885,Diner
Carroll Gardens,40.68213188564184,-74.00037274122076,Caputo Bakery,40.682972506411595,-73.99559695307425,Bakery
Carroll Gardens,40.68213188564184,-74.00037274122076,Sociale Brooklyn,40.683239,-73.995664,Italian Restaurant
Carroll Gardens,40.68213188564184,-74.00037274122076,Woofs 'n Whiskers,40.6797466293164,-74.00449196311156,Pet Service
Carroll Gardens,40.68213188564184,-74.00037274122076,Via Roma Pizza Bar,40.678066512611316,-73.99792297920966,Pizza Place
Carroll Gardens,40.68213188564184,-74.00037274122076,Battery Bridge,40.678804267383185,-74.0030171622101,Scenic Lookout
Carroll Gardens,40.68213188564184,-74.00037274122076,United Noshes,40.677906,-73.999585,Food
Clinton Hill,40.69322942188155,-73.96784306216374,Cardiff Giant,40.69321522119974,-73.96920306047333,Bar
Clinton Hill,40.69322942188155,-73.96784306216374,LaRina Pastificio & Vino,40.69319038108039,-73.97039283330098,Italian Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Bar Bolinas,40.69334102737389,-73.96724479130589,Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,dc optics,40.69315689232855,-73.97031454786375,Optical Shop
Clinton Hill,40.69322942188155,-73.96784306216374,Putnam's Pub & Cooker,40.69320919801698,-73.9690082938726,Pub
Clinton Hill,40.69322942188155,-73.96784306216374,Peck’s Food,40.69333915999222,-73.96725499229397,Gourmet Shop
Clinton Hill,40.69322942188155,-73.96784306216374,Corkscrew Wines Brooklyn,40.69345289536232,-73.96551381457618,Wine Shop
Clinton Hill,40.69322942188155,-73.96784306216374,Petee's Cafe,40.69360595458488,-73.96466483860357,Pie Shop
Clinton Hill,40.69322942188155,-73.96784306216374,Johns Donuts and Coffee Shop,40.69349212192997,-73.9659939592314,Diner
Clinton Hill,40.69322942188155,-73.96784306216374,Myrtle Thai,40.69322618115236,-73.96805234974003,Thai Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Mr. Coco,40.69311525028575,-73.9692525689968,Convenience Store
Clinton Hill,40.69322942188155,-73.96784306216374,Kum Kau,40.693373086368084,-73.96675330374048,Chinese Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Move With Grace: Yoga & Juice Bar,40.69354,-73.968192,Yoga Studio
Clinton Hill,40.69322942188155,-73.96784306216374,NYCPet.com,40.69335542697908,-73.96671121017212,Pet Store
Clinton Hill,40.69322942188155,-73.96784306216374,Thaiholic,40.693232561432886,-73.97129868016182,Thai Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Soco,40.69369808345203,-73.96452603210965,Cajun / Creole Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Da Ciro Brooklyn,40.69314,-73.967176,Italian Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Farmer in the Deli,40.69327639118651,-73.97183668856253,Deli / Bodega
Clinton Hill,40.69322942188155,-73.96784306216374,Damas Falafel House,40.693101752001574,-73.96956963414634,Falafel Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Thai 101,40.69321985502257,-73.96752715831622,Thai Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Brooklyn Yoga Club,40.69124911948249,-73.96943482807488,Yoga Studio
Clinton Hill,40.69322942188155,-73.96784306216374,GB Crown Tavern,40.693296000000004,-73.969301,Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Graziella's,40.690500785798285,-73.96943770796737,Pizza Place
Clinton Hill,40.69322942188155,-73.96784306216374,Rhodora,40.691742,-73.971411,Wine Bar
Clinton Hill,40.69322942188155,-73.96784306216374,Cielo Bar,40.69339897851057,-73.9663615809232,Lounge
Clinton Hill,40.69322942188155,-73.96784306216374,Peckish,40.691659382649384,-73.97124307813642,Sandwich Place
Clinton Hill,40.69322942188155,-73.96784306216374,Vespa Brooklyn / Aprilia Brooklyn / Moto Guzzi Brooklyn,40.69606348780591,-73.97025077350082,Motorcycle Shop
Clinton Hill,40.69322942188155,-73.96784306216374,CKO Kickboxing,40.69649571362792,-73.96838883960295,Boxing Gym
Clinton Hill,40.69322942188155,-73.96784306216374,Le Petit Monstre,40.69634,-73.967704,Bakery
Clinton Hill,40.69322942188155,-73.96784306216374,Pratt Sculpture Garden,40.690591563074875,-73.96462244141122,Sculpture Garden
Clinton Hill,40.69322942188155,-73.96784306216374,Gnarly Vines,40.693237760603616,-73.97239047299725,Wine Shop
Clinton Hill,40.69322942188155,-73.96784306216374,Grapeshot Wine & Spirits,40.69680845927398,-73.96762542595518,Wine Shop
Clinton Hill,40.69322942188155,-73.96784306216374,Castros,40.69386129298784,-73.96442206286395,Mexican Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,U-Gu,40.69375966638121,-73.96291254952853,Japanese Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Key Food,40.69352732229553,-73.96518303072537,Market
Clinton Hill,40.69322942188155,-73.96784306216374,Brooklyn Sweet Spot,40.69304,-73.97152,Dessert Shop
Clinton Hill,40.69322942188155,-73.96784306216374,Osteria Brooklyn,40.693205,-73.967129,Italian Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Dosa Royale,40.689466368706604,-73.96870434089776,Indian Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Roman’s,40.68952914963263,-73.96951802846388,Italian Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Colonia Verde,40.689693418539875,-73.97073816836266,Latin American Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Brooklyn Public House,40.68953711323655,-73.96939820491572,Cocktail Bar
Clinton Hill,40.69322942188155,-73.96784306216374,Spice & Grill,40.693389,-73.968028,Indian Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Mike's Coffee Shop,40.689745,-73.965256,Diner
Clinton Hill,40.69322942188155,-73.96784306216374,Luigi's Pizzeria,40.689689,-73.965508,Pizza Place
Clinton Hill,40.69322942188155,-73.96784306216374,Jill Lindsey,40.69320130817124,-73.97135332777441,Clothing Store
Clinton Hill,40.69322942188155,-73.96784306216374,Mekong BK,40.68939840185402,-73.96905826518169,Vietnamese Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Blick Art Materials,40.69344477600514,-73.96372264972018,Arts & Crafts Store
Clinton Hill,40.69322942188155,-73.96784306216374,Evelina Restaurant,40.689629,-73.971018,Italian Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Body by Brooklyn,40.695980754463875,-73.96815102488654,Spa
Clinton Hill,40.69322942188155,-73.96784306216374,LuAnne's Wild Ginger,40.689644,-73.969824,Vegetarian / Vegan Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Dick & Janes,40.689776850546465,-73.9712367938648,Cocktail Bar
Clinton Hill,40.69322942188155,-73.96784306216374,Energy Fuel,40.69317624981301,-73.97039494998354,Juice Bar
Clinton Hill,40.69322942188155,-73.96784306216374,Who's Your Doggy,40.69165377096185,-73.97152669575448,Pet Store
Clinton Hill,40.69322942188155,-73.96784306216374,Imani Caribbean Kitchen & Bar,40.68949374298435,-73.97095919400672,Caribbean Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Ace Thai Kitchen,40.69313,-73.973225,Thai Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Dino,40.68953531738243,-73.97046641110853,Italian Restaurant
Clinton Hill,40.69322942188155,-73.96784306216374,Rosalu Diner,40.690021,-73.964871,Diner
Clinton Hill,40.69322942188155,-73.96784306216374,Chase Bank,40.69292671718356,-73.96956726908684,Bank
Clinton Hill,40.69322942188155,-73.96784306216374,Il Porto,40.69757431924721,-73.96763620500913,Pizza Place
